WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
LANDING AT LAKE ALEXANDER,MORRISON,NOT REPORTED,85,Ground water,Active,MN5490296,False,False,[],[]
LANDS LUTHERAN CHURCH,GOODHUE,NOT REPORTED,750,Ground water,Active,MN5250049,False,False,[],[]
LANDSBURG LANDSCAPE AND NURSERY,CROW WING,NOT REPORTED,25,Ground water,Active,MN5180595,False,False,[],[]
LANDSTAD LUTHERAN CHURCH,CLEARWATER,NOT REPORTED,60,Ground water,Active,MN5150001,False,False,[],[]
LANESBORO STATE FISH HATCHERY,FILLMORE,NOT REPORTED,25,Ground water,Active,MN5230050,False,False,[],[]
LANSING CORNERS SUPPER CLUB,MOWER,NOT REPORTED,125,Ground water,Active,MN5500080,False,False,[],[]
LANTTO'S STORE,WRIGHT,NOT REPORTED,25,Ground water,Active,MN5860427,False,False,[],[]
LARAWAY ROOFING,BROWN,NOT REPORTED,25,Ground water,Active,MN5080063,False,False,[],[]
LARK TOYS,WABASHA,NOT REPORTED,100,Ground water,Active,MN5790226,False,False,[],[]
"LARRY REINARZ, INC.",KOOCHICHING,NOT REPORTED,40,Ground water,Active,MN5360191,False,False,[],[]
LARSMONT COTTAGES,LAKE,NOT REPORTED,40,Ground water,Active,MN5380157,False,False,[],[]
LARSON GROUP REAL ESTATE,CROW WING,NOT REPORTED,25,Ground water,Active,MN5181044,False,False,[],[]
LARSON IMPLEMENT,ISANTI,NOT REPORTED,25,Ground water,Active,MN5300111,False,False,[],[]
"LARSON IMPLEMENT, INC.",DAKOTA,NOT REPORTED,25,Ground water,Active,MN5190022,False,False,[],[]
LARSON LAKE STATE FOREST CAMPGROUND,ITASCA,NOT REPORTED,25,Ground water,Active,MN5310794,False,False,[],[]
LATOKA LODGE,DOUGLAS,NOT REPORTED,35,Ground water,Active,MN5210558,False,False,[],[]
LATOURELL'S RESORT AND OUTFITTERS,LAKE,NOT REPORTED,30,Ground water,Active,MN5380239,False,False,[],[]
LATZ PROPERTIES,COOK,NOT REPORTED,50,Ground water,Active,MN5160468,False,False,[],[]
LATZ PROPERTIES/CLEARVIEW,COOK,NOT REPORTED,25,Ground water,Active,MN5160464,False,False,[],[]
LAURENTIAN ENVIRONMENTAL CENTER,ST. LOUIS,NOT REPORTED,25,Ground water,Active,MN5691041,False,False,[],[]
LAURIE'S LAKESIDE RESORT,MORRISON,NOT REPORTED,100,Ground water,Active,MN5490273,False,False,[],[]
LAVELL COMMUNITY AND SENIOR CENTER,ST. LOUIS,NOT REPORTED,25,Ground water,Active,MN5691125,False,False,[],[]
"LAWRENCE LAKE LIQUORS, INC.",ITASCA,NOT REPORTED,50,Ground water,Active,MN5310001,False,False,[],[]
LAWRENCE TOWNSHIP HALL,ITASCA,NOT REPORTED,25,Ground water,Active,MN5310790,False,False,[],[]
LAWRENCE UNITED PRESBYTERIAN CHURCH,GRANT,NOT REPORTED,40,Ground water,Active,MN5260009,False,False,[],[]
LAWRON PRESBYTERIAN CHURCH,ITASCA,NOT REPORTED,50,Ground water,Active,MN5310516,False,False,[],[]
LAX LAKE RESORT & CAMPGROUNDS,LAKE,NOT REPORTED,50,Ground water,Active,MN5380104,False,False,[],[]
LAZY D CAMPGROUND,WINONA,NOT REPORTED,150,Ground water,Active,MN5850370,False,False,[],[]
LAZY DAYS CAMPGROUND,DOUGLAS,NOT REPORTED,250,Ground water,Active,MN5210527,False,False,[],[]
LAZY JACKS,BELTRAMI,NOT REPORTED,90,Ground water,Active,MN5040741,False,False,[],[]
LAZY LOON RESORT AND CAMPGROUND,BECKER,NOT REPORTED,25,Ground water,Active,MN5030497,False,False,[],[]
LAZY PINES RV PARK,POPE,NOT REPORTED,25,Ground water,Active,MN5610494,False,False,[],[]
LDS CHURCH - BUFFALO,WRIGHT,NOT REPORTED,500,Ground water,Active,MN5860421,False,False,[],[]
LDS CHURCH - OTSEGO,WRIGHT,NOT REPORTED,400,Ground water,Active,MN5860514,False,False,[],[]
LEAF LAKE RV PARK,BECKER,NOT REPORTED,300,Ground water,Active,MN5030069,False,False,[],[]
LEAF LAKE TOWN HALL,OTTER TAIL,NOT REPORTED,25,Ground water,Active,MN5561008,False,False,[],[]
LEAF MOUNTAIN LUTHERAN CHURCH,OTTER TAIL,NOT REPORTED,40,Ground water,Active,MN5560613,False,False,[],[]
LEAF VALLEY MERCANTILE,DOUGLAS,NOT REPORTED,150,Ground water,Active,MN5210154,False,False,[],[]
LEE AND ROSE WARNER NATURE CENTER,WASHINGTON,NOT REPORTED,25,Ground water,Active,MN5820229,False,False,[],[]
LEE LAKE CAMPGROUNDS,CLAY,NOT REPORTED,100,Ground water,Active,MN5140205,False,False,[],[]
LEE VETERINARY CLINIC,CLAY,NOT REPORTED,100,Ground water,Active,MN5140243,False,False,[],[]
LEECH LAKE RECREATION AREA,CASS,NOT REPORTED,25,Ground water,Active,MN5110240,False,False,[],[]
LEEZER'S EXPRESS,ANOKA,NOT REPORTED,550,Ground water,Active,MN5020272,False,False,[],[]
LEGENDS CLUB,SCOTT,NOT REPORTED,100,Ground water,Active,MN5700095,False,False,[],[]
LEGIONVILLE SCHOOL SAFETY PATROL,CROW WING,NOT REPORTED,150,Ground water,Active,MN5180791,False,False,[],[]
LEISURE LANE RESORT,OTTER TAIL,NOT REPORTED,32,Ground water,Active,MN5560372,False,False,[],[]
LEISURE RESORT & CAMPGROUND,TODD,NOT REPORTED,34,Ground water,Active,MN5770114,False,False,[],[]
LEISURE SUITES OF BREEZY POINT,CROW WING,NOT REPORTED,300,Ground water,Active,MN5180922,False,False,[],[]
LEMIEUX RESORT,RICE,NOT REPORTED,150,Ground water,Active,MN5660081,False,False,[],[]
LENT TOWN HALL,CHISAGO,NOT REPORTED,150,Ground water,Active,MN5130118,False,False,[],[]
LEONARD CAFE,CLEARWATER,NOT REPORTED,50,Ground water,Active,MN5150163,False,False,[],[]
LEPR-CONTACT STATION,WASHINGTON,NOT REPORTED,25,Ground water,Active,MN5820434,False,False,[],[]
LEPR-EAGLE POINT TRAILHEAD,WASHINGTON,NOT REPORTED,25,Ground water,Active,MN5820563,False,False,[],[]
LEPR-EQUESTRIAN CENTER,WASHINGTON,NOT REPORTED,25,Ground water,Active,MN5820561,False,False,[],[]
LEPR-GROUP CAMPGROUND,WASHINGTON,NOT REPORTED,25,Ground water,Active,MN5820604,False,False,[],[]
LEPR-GROUP PICNIC SOUTH,WASHINGTON,NOT REPORTED,25,Ground water,Active,MN5820566,False,False,[],[]
LEPR-GROUP SHELTER NORTH,WASHINGTON,NOT REPORTED,25,Ground water,Active,MN5820560,False,False,[],[]
LEPR-MAINTENANCE SHOP,WASHINGTON,NOT REPORTED,25,Ground water,Active,MN5820565,False,False,[],[]
LEPR-MODERN CAMPGROUND,WASHINGTON,NOT REPORTED,25,Ground water,Active,MN5820562,False,False,[],[]
